File Number,Rarity Score,Position
9713,46.84,4334
1990,46.84,4335
585,46.84,4336
9081,46.84,4337
887,46.82,4338
5620,46.82,4339
8998,46.81,4340
7610,46.81,4341
5412,46.80,4342
4867,46.80,4343
4335,46.79,4344
6426,46.79,4345
5076,46.78,4346
1353,46.78,4347
4718,46.78,4348
9971,46.77,4349
2463,46.77,4350
3802,46.77,4351
4876,46.77,4352
5688,46.76,4353
2423,46.75,4354
5729,46.75,4355
5875,46.74,4356
5799,46.74,4357
3302,46.74,4358
4247,46.74,4359
9892,46.74,4360
3219,46.73,4361
363,46.72,4362
7378,46.71,4363
6760,46.70,4364
6879,46.70,4365
2272,46.70,4366
7798,46.69,4367
8552,46.69,4368
4713,46.69,4369
2284,46.67,4370
2365,46.67,4371
503,46.67,4372
2183,46.67,4373
6326,46.67,4374
4680,46.66,4375
8006,46.65,4376
749,46.65,4377
7503,46.65,4378
5559,46.64,4379
8692,46.64,4380
7805,46.64,4381
2666,46.64,4382
6777,46.64,4383
1674,46.63,4384
4914,46.63,4385
4342,46.63,4386
4834,46.63,4387
7571,46.63,4388
861,46.62,4389
4101,46.62,4390
4323,46.62,4391
141,46.61,4392
7969,46.61,4393
3938,46.61,4394
3886,46.60,4395
1175,46.60,4396
652,46.60,4397
201,46.60,4398
1701,46.60,4399
1432,46.59,4400
2901,46.59,4401
7036,46.59,4402
432,46.58,4403
5727,46.58,4404
2525,46.58,4405
8991,46.58,4406
6400,46.57,4407
8536,46.56,4408
4124,46.56,4409
4199,46.55,4410
8448,46.55,4411
4596,46.54,4412
1439,46.54,4413
6351,46.53,4414
5411,46.52,4415
7587,46.52,4416
558,46.51,4417
6337,46.49,4418
6766,46.49,4419
4223,46.48,4420
7120,46.48,4421
8797,46.48,4422
9556,46.48,4423
9575,46.47,4424
6112,46.47,4425
5505,46.46,4426
4772,46.46,4427
9284,46.46,4428
888,46.46,4429
4750,46.46,4430
748,46.45,4431
5765,46.45,4432
7631,46.44,4433
514,46.43,4434
5241,46.43,4435
5327,46.43,4436
5899,46.43,4437
8781,46.42,4438
2106,46.42,4439
5704,46.42,4440
487,46.42,4441
9879,46.41,4442
4410,46.41,4443
5009,46.41,4444
8463,46.40,4445
1250,46.40,4446
9406,46.40,4447
8757,46.40,4448
3667,46.39,4449
6050,46.38,4450
6860,46.38,4451
103,46.38,4452
6968,46.37,4453
3057,46.37,4454
5008,46.36,4455
1533,46.36,4456
3244,46.36,4457
1262,46.36,4458
5489,46.34,4459
8575,46.34,4460
4715,46.33,4461
7608,46.33,4462
4226,46.33,4463
5326,46.33,4464
1141,46.33,4465
383,46.32,4466
7170,46.32,4467
1298,46.32,4468
5453,46.31,4469
6384,46.31,4470
7823,46.30,4471
6202,46.30,4472
1681,46.29,4473
3438,46.28,4474
1782,46.28,4475
834,46.28,4476
8451,46.27,4477
7972,46.26,4478
9854,46.26,4479
7191,46.26,4480
5681,46.25,4481
5775,46.25,4482
5116,46.25,4483
4704,46.25,4484
1089,46.25,4485
1159,46.24,4486
2682,46.24,4487
1195,46.24,4488
2585,46.24,4489
1488,46.24,4490
890,46.24,4491
4608,46.23,4492
9521,46.23,4493
6578,46.23,4494
7666,46.22,4495
9613,46.22,4496
908,46.22,4497
5125,46.21,4498
1070,46.21,4499
5740,46.20,4500
473,46.20,4501
8003,46.20,4502
9801,46.20,4503
137,46.19,4504
1713,46.19,4505
6607,46.18,4506
7146,46.18,4507
8259,46.18,4508
1792,46.18,4509
121,46.17,4510
5561,46.17,4511
1357,46.17,4512
9207,46.16,4513
4581,46.15,4514
6677,46.15,4515
5274,46.15,4516
7455,46.15,4517
2672,46.12,4518
4885,46.12,4519
1980,46.12,4520
9039,46.12,4521
8727,46.12,4522
6139,46.12,4523
5349,46.11,4524
9345,46.11,4525
9947,46.11,4526
3229,46.10,4527
7944,46.10,4528
1139,46.09,4529
7779,46.09,4530
2087,46.09,4531
3681,46.09,4532
2165,46.09,4533
7442,46.08,4534
8652,46.08,4535
4789,46.08,4536
5029,46.07,4537
4888,46.07,4538
1445,46.07,4539
9043,46.07,4540
5848,46.07,4541
1998,46.06,4542
2867,46.05,4543
6783,46.05,4544
6505,46.04,4545
3509,46.04,4546
6363,46.04,4547
6624,46.03,4548
4841,46.03,4549
1068,46.02,4550
3157,46.02,4551
5689,46.02,4552
8650,46.02,4553
3617,46.02,4554
3808,46.01,4555
2505,46.01,4556
45,46.01,4557
7428,46.01,4558
5833,46.00,4559
7358,46.00,4560
316,46.00,4561
3292,46.00,4562
6816,46.00,4563
2135,46.00,4564
2283,46.00,4565
7574,45.99,4566
5279,45.99,4567
6497,45.99,4568
1818,45.98,4569
3470,45.98,4570
9259,45.98,4571
2522,45.97,4572
4424,45.97,4573
2715,45.97,4574
9974,45.97,4575
1049,45.96,4576
3876,45.96,4577
9466,45.96,4578
9764,45.96,4579
921,45.95,4580
2169,45.95,4581
7740,45.94,4582
3198,45.94,4583
9454,45.93,4584
6754,45.92,4585
6110,45.92,4586
5455,45.91,4587
8124,45.90,4588
7395,45.90,4589
5650,45.88,4590
1181,45.88,4591
8353,45.87,4592
8115,45.87,4593
1948,45.87,4594
3760,45.87,4595
203,45.87,4596
2063,45.86,4597
1834,45.86,4598
6971,45.86,4599
1212,45.86,4600
693,45.85,4601
649,45.85,4602
2612,45.85,4603
234,45.85,4604
3119,45.85,4605
9231,45.85,4606
3390,45.85,4607
4088,45.84,4608
6275,45.83,4609
3605,45.83,4610
1676,45.83,4611
6770,45.83,4612
3347,45.82,4613
9650,45.82,4614
4635,45.81,4615
4567,45.80,4616
6495,45.80,4617
4417,45.80,4618
5101,45.79,4619
6949,45.79,4620
7329,45.79,4621
2233,45.79,4622
7490,45.78,4623
4141,45.78,4624
3791,45.78,4625
8841,45.78,4626
8365,45.78,4627
8970,45.77,4628
9328,45.77,4629
2911,45.77,4630
5317,45.77,4631
158,45.77,4632
175,45.77,4633
9628,45.77,4634
2000,45.76,4635
5595,45.75,4636
6172,45.75,4637
110,45.75,4638
1517,45.75,4639
7223,45.75,4640
4482,45.75,4641
7090,45.74,4642
3066,45.74,4643
4075,45.73,4644
9451,45.72,4645
9369,45.72,4646
3660,45.72,4647
3109,45.72,4648
8446,45.72,4649
2943,45.72,4650
9827,45.71,4651
3981,45.71,4652
7820,45.71,4653
6341,45.70,4654
3899,45.69,4655
6572,45.69,4656
6813,45.69,4657
4759,45.69,4658
4532,45.69,4659
4869,45.68,4660
6295,45.68,4661
9519,45.68,4662
560,45.68,4663
6507,45.67,4664
225,45.67,4665
2034,45.67,4666
3677,45.66,4667
8590,45.66,4668
4063,45.66,4669
8798,45.66,4670
6088,45.66,4671
8231,45.66,4672
3630,45.66,4673
5426,45.65,4674
7535,45.65,4675
8268,45.65,4676
4520,45.64,4677
1577,45.64,4678
3853,45.64,4679
3373,45.64,4680
5359,45.63,4681
8951,45.63,4682
4317,45.62,4683
6595,45.61,4684
5026,45.61,4685
9589,45.61,4686
5233,45.60,4687
6075,45.60,4688
2796,45.60,4689
8319,45.60,4690
447,45.60,4691
6281,45.60,4692
1596,45.60,4693
773,45.60,4694
8729,45.60,4695
4557,45.59,4696
6064,45.59,4697
8667,45.58,4698
9292,45.58,4699
3531,45.58,4700
5553,45.58,4701
6627,45.57,4702
8800,45.57,4703
9281,45.57,4704
1368,45.57,4705
8234,45.57,4706
4465,45.57,4707
498,45.56,4708
8527,45.56,4709
7097,45.56,4710
5737,45.56,4711
9068,45.56,4712
4566,45.56,4713
1130,45.55,4714
268,45.54,4715
4997,45.54,4716
8847,45.53,4717
1024,45.53,4718
4788,45.53,4719
2736,45.53,4720
7177,45.53,4721
3674,45.52,4722
8484,45.52,4723
7238,45.52,4724
5275,45.51,4725
7637,45.51,4726
9463,45.50,4727
6989,45.50,4728
9743,45.49,4729
9473,45.49,4730
2406,45.49,4731
3414,45.48,4732
3693,45.48,4733
299,45.48,4734
6686,45.48,4735
1343,45.48,4736
5967,45.48,4737
9041,45.48,4738
4336,45.47,4739
8883,45.47,4740
9565,45.47,4741
714,45.47,4742
5431,45.46,4743
8044,45.46,4744
7160,45.46,4745
5064,45.46,4746
2733,45.45,4747
9746,45.45,4748
5123,45.45,4749
8415,45.45,4750
8967,45.45,4751
3445,45.44,4752
8931,45.44,4753
7417,45.44,4754
726,45.43,4755
6791,45.43,4756
844,45.43,4757
6301,45.42,4758
4415,45.42,4759
8243,45.42,4760
437,45.42,4761
7928,45.41,4762
994,45.41,4763
7321,45.41,4764
7382,45.41,4765
177,45.41,4766
4151,45.41,4767
4310,45.41,4768
5295,45.41,4769
3562,45.40,4770
5266,45.40,4771
5773,45.40,4772
9183,45.40,4773
7999,45.40,4774
3328,45.39,4775
6905,45.39,4776
4116,45.39,4777
4198,45.39,4778
2056,45.39,4779
1706,45.38,4780
9948,45.38,4781
1283,45.38,4782
3112,45.38,4783
754,45.38,4784
298,45.38,4785
5160,45.38,4786
291,45.37,4787
7836,45.37,4788
4130,45.37,4789
1170,45.37,4790
3790,45.37,4791
8902,45.37,4792
9469,45.37,4793
288,45.36,4794
694,45.36,4795
1521,45.35,4796
7198,45.35,4797
5987,45.35,4798
7416,45.35,4799
1741,45.35,4800
1423,45.34,4801
9213,45.34,4802
3916,45.33,4803
4963,45.33,4804
9611,45.33,4805
3929,45.33,4806
6021,45.33,4807
5558,45.33,4808
7204,45.32,4809
5908,45.32,4810
2070,45.31,4811
2772,45.31,4812
2139,45.30,4813
149,45.30,4814
3117,45.30,4815
6996,45.30,4816
497,45.29,4817
3924,45.29,4818
9886,45.29,4819
692,45.29,4820
3889,45.28,4821
1889,45.28,4822
8594,45.28,4823
7598,45.28,4824
569,45.28,4825
9021,45.27,4826
3606,45.27,4827
9518,45.27,4828
6007,45.27,4829
3624,45.26,4830
9551,45.26,4831
9760,45.25,4832
9832,45.25,4833
3978,45.25,4834
3252,45.25,4835
2970,45.25,4836
7065,45.25,4837
4535,45.25,4838
9653,45.25,4839
5745,45.25,4840
3078,45.25,4841
4219,45.24,4842
4724,45.24,4843
965,45.24,4844
5273,45.24,4845
4850,45.24,4846
1772,45.24,4847
4754,45.23,4848
5478,45.23,4849
8331,45.23,4850
4534,45.22,4851
4044,45.22,4852
9864,45.22,4853
5050,45.21,4854
4218,45.21,4855
1976,45.21,4856
485,45.21,4857
6745,45.20,4858
6731,45.20,4859
5763,45.20,4860
3426,45.20,4861
1284,45.19,4862
8995,45.19,4863
2995,45.18,4864
9867,45.18,4865
5880,45.17,4866
6328,45.16,4867
5035,45.16,4868
3954,45.16,4869
9058,45.15,4870
5547,45.15,4871
6283,45.15,4872
2452,45.15,4873
1529,45.14,4874
7369,45.14,4875
2655,45.14,4876
7492,45.14,4877
822,45.13,4878
8208,45.12,4879
6297,45.12,4880
165,45.12,4881
3141,45.12,4882
9325,45.12,4883
6934,45.12,4884
7404,45.11,4885
486,45.10,4886
1727,45.10,4887
3851,45.10,4888
6821,45.10,4889
6477,45.10,4890
8423,45.09,4891
1182,45.09,4892
2469,45.09,4893
4251,45.09,4894
3398,45.08,4895
7456,45.08,4896
2041,45.07,4897
7929,45.07,4898
101,45.07,4899
1167,45.06,4900
7775,45.06,4901
474,45.05,4902
7211,45.05,4903
7383,45.05,4904
4291,45.05,4905
845,45.04,4906
4621,45.04,4907
7344,45.03,4908
6175,45.03,4909
4579,45.03,4910
4934,45.02,4911
6638,45.02,4912
7132,45.02,4913
1002,45.01,4914
6049,45.01,4915
7092,45.01,4916
1126,45.00,4917
1465,45.00,4918
6493,45.00,4919
9927,45.00,4920
6339,45.00,4921
4572,45.00,4922
8320,44.99,4923
6367,44.99,4924
7248,44.99,4925
63,44.99,4926
3807,44.99,4927
9762,44.99,4928
240,44.99,4929
1950,44.98,4930
2778,44.97,4931
3963,44.97,4932
4761,44.97,4933
6785,44.96,4934
6973,44.96,4935
9815,44.96,4936
4083,44.95,4937
6632,44.94,4938
3485,44.94,4939
4493,44.93,4940
7725,44.93,4941
9625,44.93,4942
5801,44.92,4943
8164,44.92,4944
6143,44.92,4945
3732,44.91,4946
160,44.91,4947
912,44.90,4948
2982,44.90,4949
8381,44.90,4950
838,44.89,4951
6562,44.89,4952
9537,44.88,4953
7606,44.88,4954
6619,44.88,4955
348,44.88,4956
4386,44.88,4957
2775,44.87,4958
331,44.87,4959
9158,44.87,4960
3254,44.86,4961
5933,44.86,4962
38,44.86,4963
3341,44.86,4964
5838,44.86,4965
2120,44.85,4966
6985,44.85,4967
9025,44.85,4968
9706,44.84,4969
2462,44.84,4970
8851,44.84,4971
5782,44.84,4972
418,44.83,4973
2211,44.83,4974
7139,44.82,4975
3192,44.82,4976
5774,44.82,4977
4306,44.82,4978
6716,44.81,4979
3733,44.81,4980
1985,44.81,4981
7361,44.81,4982
9542,44.80,4983
7733,44.80,4984
4363,44.80,4985
5320,44.80,4986
1011,44.80,4987
566,44.79,4988
1540,44.78,4989
5713,44.77,4990
1042,44.77,4991
2785,44.77,4992
6805,44.77,4993
8740,44.77,4994
688,44.77,4995
9265,44.76,4996
9311,44.76,4997
9351,44.76,4998
6651,44.76,4999
4337,44.76,5000
6806,44.75,5001
7349,44.74,5002
112,44.74,5003
8919,44.73,5004
2409,44.73,5005
5182,44.72,5006
4362,44.72,5007
6913,44.72,5008
3071,44.72,5009
3412,44.72,5010
204,44.71,5011
7262,44.71,5012
4049,44.70,5013
2847,44.70,5014
7721,44.70,5015
2988,44.70,5016
5185,44.69,5017
5555,44.69,5018
2433,44.69,5019
6513,44.69,5020
1487,44.68,5021
9376,44.67,5022
6848,44.67,5023
3480,44.67,5024
7315,44.67,5025
679,44.67,5026
3530,44.66,5027
353,44.66,5028
5906,44.66,5029
5433,44.66,5030
8822,44.66,5031
2037,44.65,5032
802,44.65,5033
1750,44.65,5034
5022,44.65,5035
1962,44.65,5036
2380,44.65,5037
2986,44.64,5038
4071,44.64,5039
7776,44.64,5040
5916,44.63,5041
1230,44.62,5042
7001,44.62,5043
1069,44.62,5044
9707,44.62,5045
4492,44.62,5046
2584,44.61,5047
2492,44.61,5048
5294,44.61,5049
4208,44.60,5050
2932,44.60,5051
2559,44.60,5052
6851,44.60,5053
52,44.59,5054
1575,44.58,5055
2146,44.58,5056
3363,44.58,5057
1198,44.58,5058
6742,44.58,5059
7316,44.57,5060
8606,44.56,5061
275,44.55,5062
6391,44.55,5063
8284,44.55,5064
968,44.54,5065
9781,44.54,5066
8896,44.54,5067
3559,44.54,5068
9400,44.53,5069
2753,44.53,5070
3829,44.53,5071
9642,44.52,5072
365,44.52,5073
893,44.52,5074
3755,44.51,5075
1816,44.51,5076
5283,44.51,5077
8671,44.50,5078
9917,44.50,5079
4835,44.50,5080
319,44.50,5081
7104,44.49,5082
7866,44.49,5083
1046,44.49,5084
4392,44.48,5085
8609,44.47,5086
3537,44.47,5087
9618,44.47,5088
1266,44.47,5089
9071,44.47,5090
207,44.46,5091
9414,44.46,5092
3699,44.45,5093
2810,44.45,5094
6291,44.45,5095
7023,44.45,5096
1108,44.45,5097
4627,44.44,5098
8949,44.44,5099
9332,44.44,5100
1109,44.44,5101
4489,44.44,5102
9387,44.43,5103
7153,44.43,5104
35,44.42,5105
338,44.42,5106
7989,44.42,5107
4853,44.42,5108
8733,44.42,5109
1009,44.42,5110
333,44.41,5111
1707,44.41,5112
3767,44.41,5113
8388,44.40,5114
8635,44.40,5115
5208,44.40,5116
3161,44.40,5117
6827,44.40,5118
5408,44.40,5119
7580,44.39,5120
6894,44.39,5121
1600,44.39,5122
2844,44.39,5123
2051,44.39,5124
6142,44.39,5125
5049,44.38,5126
6749,44.38,5127
7751,44.38,5128
9627,44.37,5129
8498,44.37,5130
7990,44.37,5131
8291,44.37,5132
238,44.36,5133
7549,44.36,5134
4300,44.36,5135
4790,44.36,5136
3441,44.36,5137
5126,44.35,5138
7051,44.35,5139
6274,44.34,5140
18,44.34,5141
1550,44.33,5142
3744,44.33,5143
690,44.33,5144
9075,44.33,5145
3190,44.33,5146
5985,44.33,5147
8428,44.33,5148
7965,44.33,5149
5184,44.32,5150
6166,44.32,5151
1398,44.32,5152
2561,44.31,5153
5979,44.31,5154
5299,44.31,5155
2520,44.31,5156
7206,44.31,5157
2908,44.31,5158
8246,44.31,5159
3182,44.31,5160
4202,44.30,5161
2347,44.29,5162
1164,44.29,5163
86,44.29,5164
4018,44.29,5165
313,44.28,5166
9120,44.28,5167
1760,44.28,5168
6101,44.28,5169
4400,44.28,5170
8963,44.27,5171
9880,44.27,5172
7822,44.27,5173
7817,44.27,5174
660,44.27,5175
8007,44.27,5176
455,44.27,5177
9998,44.26,5178
4244,44.26,5179
7186,44.26,5180
3972,44.26,5181
425,44.25,5182
6225,44.25,5183
8588,44.25,5184
1576,44.25,5185
9620,44.24,5186
4454,44.24,5187
7834,44.24,5188
1964,44.24,5189
9588,44.23,5190
5386,44.23,5191
7808,44.23,5192
8308,44.23,5193
1838,44.23,5194
9796,44.21,5195
2567,44.21,5196
421,44.21,5197
3011,44.21,5198
1639,44.21,5199
1288,44.20,5200
6938,44.20,5201
3179,44.19,5202
9823,44.19,5203
7101,44.19,5204
9899,44.19,5205
1246,44.19,5206
6449,44.19,5207
5928,44.19,5208
8621,44.19,5209
2091,44.18,5210
680,44.18,5211
7209,44.17,5212
8730,44.17,5213
8909,44.17,5214
471,44.17,5215
5789,44.17,5216
6054,44.17,5217
3136,44.17,5218
3446,44.17,5219
1651,44.16,5220
1263,44.16,5221
6392,44.16,5222
6946,44.16,5223
1388,44.15,5224
8596,44.15,5225
6774,44.14,5226
1667,44.14,5227
2319,44.14,5228
7302,44.13,5229
4758,44.13,5230
9964,44.13,5231
746,44.13,5232
4607,44.13,5233
1902,44.12,5234
4776,44.12,5235
3288,44.12,5236
2649,44.12,5237
7400,44.12,5238
7084,44.11,5239
3129,44.11,5240
3764,44.11,5241
1860,44.11,5242
9313,44.11,5243
3613,44.11,5244
8605,44.10,5245
6259,44.09,5246
7185,44.09,5247
7175,44.09,5248
6252,44.09,5249
8054,44.09,5250
9389,44.09,5251
8510,44.09,5252
3002,44.09,5253
5905,44.08,5254
5993,44.08,5255
5645,44.08,5256
6071,44.07,5257
3631,44.07,5258
4582,44.07,5259
5048,44.07,5260
2358,44.06,5261
8163,44.06,5262
6939,44.05,5263
2182,44.05,5264
8266,44.05,5265
85,44.04,5266
7292,44.04,5267
7925,44.04,5268
325,44.04,5269
8194,44.04,5270
3322,44.04,5271
2006,44.03,5272
4082,44.03,5273
6077,44.03,5274
199,44.03,5275
2281,44.03,5276
7716,44.02,5277
9989,44.02,5278
8476,44.02,5279
8560,44.02,5280
8215,44.01,5281
3716,44.01,5282
2517,44.01,5283
1731,44.01,5284
4968,44.00,5285
9317,44.00,5286
73,44.00,5287
7846,43.99,5288
6569,43.99,5289
463,43.99,5290
6228,43.99,5291
1506,43.99,5292
9761,43.99,5293
5150,43.99,5294
4313,43.98,5295
8079,43.98,5296
431,43.98,5297
3486,43.98,5298
2119,43.97,5299
6066,43.97,5300
9599,43.96,5301
2798,43.96,5302
580,43.96,5303
5061,43.95,5304
5924,43.95,5305
2356,43.94,5306
5770,43.94,5307
5176,43.93,5308
3574,43.93,5309
4305,43.92,5310
6491,43.92,5311
8150,43.92,5312
788,43.92,5313
7718,43.91,5314
4074,43.91,5315
8257,43.91,5316
8631,43.91,5317
6709,43.91,5318
9462,43.91,5319
8674,43.90,5320
5603,43.90,5321
1934,43.89,5322
9080,43.89,5323
2794,43.89,5324
56,43.88,5325
6883,43.88,5326
7371,43.88,5327
531,43.88,5328
4098,43.88,5329
3813,43.87,5330
2979,43.87,5331
4256,43.86,5332
4401,43.86,5333
8695,43.86,5334
6360,43.85,5335
5028,43.85,5336
4580,43.84,5337
2341,43.84,5338
2471,43.84,5339
1503,43.84,5340
4339,43.84,5341
4094,43.83,5342
8810,43.83,5343
6639,43.83,5344
5997,43.82,5345
1450,43.82,5346
8642,43.82,5347
7529,43.82,5348
4283,43.82,5349
4396,43.81,5350
1025,43.81,5351
9297,43.81,5352
4157,43.81,5353
8314,43.81,5354
7611,43.81,5355
8783,43.80,5356
9808,43.80,5357
119,43.80,5358
5316,43.80,5359
2214,43.79,5360
470,43.79,5361
2552,43.79,5362
2869,43.78,5363
2726,43.77,5364
8542,43.77,5365
2402,43.76,5366
9869,43.76,5367
98,43.76,5368
3105,43.76,5369
538,43.75,5370
2367,43.75,5371
9540,43.74,5372
6144,43.73,5373
9729,43.71,5374
7091,43.71,5375
3236,43.71,5376
9657,43.70,5377
2495,43.70,5378
8385,43.70,5379
3989,43.70,5380
8184,43.69,5381
6796,43.69,5382
828,43.69,5383
3673,43.68,5384
7181,43.68,5385
7991,43.68,5386
8619,43.68,5387
5348,43.68,5388
8008,43.68,5389
9929,43.67,5390
3394,43.67,5391
1324,43.67,5392
3504,43.66,5393
4355,43.66,5394
7257,43.66,5395
1408,43.65,5396
4236,43.63,5397
6815,43.62,5398
6138,43.62,5399
7768,43.62,5400
4193,43.62,5401
4472,43.62,5402
659,43.61,5403
4544,43.61,5404
7035,43.61,5405
4942,43.60,5406
5607,43.60,5407
1100,43.59,5408
8509,43.59,5409
3457,43.59,5410
3317,43.58,5411
5381,43.58,5412
2156,43.58,5413
6573,43.58,5414
2526,43.57,5415
7871,43.57,5416
4858,43.56,5417
1110,43.56,5418
7917,43.56,5419
670,43.55,5420
6584,43.55,5421
5806,43.55,5422
3218,43.54,5423
6087,43.53,5424
8764,43.53,5425
96,43.52,5426
2177,43.52,5427
1186,43.52,5428
1877,43.51,5429
5568,43.51,5430
7474,43.51,5431
4029,43.51,5432
6463,43.50,5433
1371,43.50,5434
8964,43.49,5435
767,43.49,5436
1101,43.49,5437
5178,43.49,5438
3970,43.49,5439
3710,43.48,5440
962,43.48,5441
7552,43.48,5442
8053,43.48,5443
9439,43.48,5444
8581,43.48,5445
7075,43.48,5446
5695,43.47,5447
1747,43.47,5448
650,43.47,5449
3962,43.46,5450
9247,43.46,5451
1835,43.46,5452
6818,43.46,5453
4601,43.44,5454
8397,43.44,5455
6722,43.44,5456
8975,43.44,5457
4110,43.44,5458
1566,43.44,5459
2635,43.43,5460
2950,43.43,5461
1461,43.43,5462
3092,43.42,5463
4056,43.42,5464
7635,43.42,5465
733,43.42,5466
4320,43.41,5467
9184,43.41,5468
5458,43.40,5469
1492,43.40,5470
8123,43.39,5471
7326,43.39,5472
2416,43.39,5473
6300,43.39,5474
464,43.38,5475
610,43.38,5476
584,43.37,5477
1923,43.37,5478
5945,43.37,5479
5602,43.37,5480
4636,43.36,5481
5263,43.36,5482
6695,43.36,5483
5715,43.35,5484
9701,43.35,5485
1944,43.34,5486
2207,43.34,5487
3307,43.34,5488
3973,43.34,5489
7653,43.33,5490
6116,43.32,5491
4276,43.32,5492
3708,43.32,5493
7107,43.31,5494
5229,43.31,5495
5617,43.31,5496
2990,43.31,5497
2645,43.29,5498
6873,43.29,5499
658,43.28,5500
6029,43.28,5501
2235,43.28,5502
5655,43.27,5503
6438,43.27,5504
6951,43.27,5505
8408,43.26,5506
1939,43.25,5507
4967,43.25,5508
9491,43.25,5509
581,43.25,5510
5996,43.25,5511
5235,43.25,5512
7622,43.25,5513
5840,43.24,5514
6338,43.24,5515
7079,43.23,5516
9086,43.23,5517
4666,43.22,5518
7213,43.22,5519
9380,43.22,5520
4017,43.22,5521
5625,43.22,5522
5136,43.21,5523
9349,43.21,5524
1490,43.21,5525
8786,43.21,5526
8569,43.21,5527
9718,43.21,5528
2103,43.20,5529
6131,43.20,5530
2619,43.20,5531
966,43.20,5532
1885,43.20,5533
9552,43.19,5534
7093,43.19,5535
803,43.19,5536
3163,43.19,5537
9506,43.19,5538
999,43.19,5539
8670,43.18,5540
5762,43.17,5541
7271,43.17,5542
3678,43.17,5543
982,43.17,5544
8539,43.17,5545
8178,43.16,5546
1764,43.16,5547
3581,43.16,5548
5593,43.16,5549
8294,43.16,5550
3950,43.15,5551
3420,43.15,5552
7377,43.15,5553
3459,43.15,5554
5012,43.15,5555
4744,43.15,5556
8130,43.14,5557
6382,43.14,5558
8571,43.14,5559
5604,43.13,5560
7339,43.13,5561
3499,43.13,5562
3879,43.13,5563
8398,43.12,5564
5860,43.12,5565
729,43.12,5566
2580,43.12,5567
6640,43.12,5568
3392,43.12,5569
3629,43.12,5570
7179,43.11,5571
7493,43.11,5572
9133,43.11,5573
8282,43.11,5574
9499,43.11,5575
9944,43.10,5576
9094,43.10,5577
4455,43.10,5578
2509,43.10,5579
6508,43.10,5580
7332,43.09,5581
6943,43.09,5582
8706,43.09,5583
1197,43.09,5584
8328,43.09,5585
3193,43.09,5586
9455,43.09,5587
9800,43.08,5588
1703,43.08,5589
3598,43.08,5590
6347,43.07,5591
4971,43.07,5592
5809,43.07,5593
564,43.07,5594
442,43.07,5595
9330,43.06,5596
1571,43.06,5597
9216,43.06,5598
9343,43.06,5599
29,43.05,5600
1807,43.05,5601
2793,43.05,5602
6962,43.05,5603
8411,43.04,5604
2849,43.04,5605
5499,43.04,5606
5439,43.04,5607
3395,43.04,5608
9959,43.04,5609
5577,43.03,5610
1635,43.03,5611
3304,43.03,5612
1426,43.02,5613
1425,43.02,5614
2900,43.02,5615
8630,43.02,5616
857,43.02,5617
7536,43.02,5618
1424,43.01,5619
3208,43.01,5620
4994,43.01,5621
9543,43.01,5622
7135,43.01,5623
9871,43.01,5624
2329,43.00,5625
4495,43.00,5626
5960,43.00,5627
704,42.99,5628
2833,42.99,5629
2768,42.99,5630
47,42.99,5631
7839,42.98,5632
4113,42.98,5633
3256,42.98,5634
6999,42.98,5635
5756,42.98,5636
9051,42.98,5637
5018,42.98,5638
7406,42.98,5639
554,42.97,5640
5536,42.96,5641
4177,42.96,5642
1502,42.96,5643
1261,42.95,5644
6834,42.95,5645
8839,42.95,5646
7963,42.95,5647
3345,42.94,5648
7842,42.94,5649
8548,42.93,5650
4274,42.92,5651
6258,42.92,5652
2571,42.92,5653
7347,42.92,5654
2405,42.92,5655
9197,42.91,5656
2079,42.91,5657
6447,42.91,5658
6346,42.91,5659
8790,42.91,5660
4123,42.90,5661
2238,42.90,5662
9906,42.90,5663
9986,42.89,5664
1411,42.89,5665
8212,42.89,5666
1317,42.89,5667
787,42.89,5668
6010,42.89,5669
9845,42.88,5670
4200,42.87,5671
7249,42.87,5672
7909,42.87,5673
3362,42.87,5674
3912,42.87,5675
8126,42.86,5676
3595,42.86,5677
522,42.85,5678
3269,42.85,5679
2154,42.85,5680
7473,42.84,5681
7508,42.84,5682
8300,42.84,5683
7422,42.84,5684
8996,42.84,5685
5660,42.83,5686
154,42.83,5687
4333,42.83,5688
1988,42.83,5689
9756,42.82,5690
1958,42.82,5691
2937,42.82,5692
2618,42.81,5693
518,42.81,5694
3354,42.80,5695
6534,42.80,5696
1697,42.80,5697
8658,42.80,5698
4423,42.80,5699
1355,42.79,5700
722,42.79,5701
916,42.79,5702
9307,42.78,5703
4822,42.78,5704
8012,42.78,5705
8691,42.77,5706
8737,42.77,5707
8087,42.77,5708
8479,42.77,5709
8823,42.77,5710
691,42.76,5711
5423,42.76,5712
8324,42.76,5713
6277,42.75,5714
9294,42.75,5715
7432,42.75,5716
9144,42.74,5717
8211,42.74,5718
8432,42.74,5719
8595,42.74,5720
6945,42.74,5721
8377,42.73,5722
5592,42.73,5723
661,42.73,5724
903,42.73,5725
3281,42.73,5726
9860,42.72,5727
6535,42.72,5728
2803,42.72,5729
8939,42.71,5730
6153,42.71,5731
5383,42.70,5732
6335,42.70,5733
2017,42.70,5734
9952,42.70,5735
3971,42.70,5736
1915,42.70,5737
766,42.69,5738
8920,42.69,5739
1748,42.69,5740
185,42.69,5741
7448,42.69,5742
2944,42.69,5743
1743,42.69,5744
76,42.68,5745
4080,42.68,5746
